JobKey,JobTitle,Occupation_Code,Job_Family,IndustryKey,ExperienceKey,AIImpactKey,WorkModeKey,SalaryAnalyticsKey,Job_Status,Description,Career_Path_Example
1466,Customer Service Rep 1466,97-3072,Operations,81,27,22,49,17,Declining,Description for job 1466,Management
1467,Truck Driver 1467,23-4972,Operations,94,30,16,25,39,Declining,Description for job 1467,Senior Role
1468,HR Specialist 1468,83-7260,Operations,36,28,14,19,112,Transforming,Description for job 1468,Specialist
1469,AI Specialist 1469,36-6871,HR,40,30,42,42,122,Stable,Description for job 1469,Specialist
1470,Nurse 1470,12-9114,Sales,22,3,8,10,176,Stable,Description for job 1470,Specialist
1471,Accountant 1471,31-3810,Finance,83,34,37,9,180,Stable,Description for job 1471,Specialist
1472,Software Engineer 1472,47-6747,HR,40,35,16,29,124,Transforming,Description for job 1472,Senior Role
1473,Customer Service Rep 1473,23-4419,HR,86,8,33,25,200,Declining,Description for job 1473,Senior Role
1474,Machine Learning Engineer 1474,63-5146,Finance,1,39,22,20,75,Emerging,Description for job 1474,Senior Role
1475,HR Specialist 1475,56-6516,Technology,74,34,42,44,123,Transforming,Description for job 1475,Specialist
1476,Accountant 1476,43-7333,Marketing,55,28,16,43,158,Emerging,Description for job 1476,Specialist
1477,Nurse 1477,42-3258,Operations,96,27,15,39,165,Stable,Description for job 1477,Specialist
1478,Nurse 1478,41-4519,HR,89,6,47,34,14,Stable,Description for job 1478,Management
1479,Nurse 1479,18-1741,Marketing,34,44,23,33,109,Emerging,Description for job 1479,Senior Role
1480,Financial Analyst 1480,40-6864,Operations,85,31,35,4,194,Transforming,Description for job 1480,Senior Role
1481,Machine Learning Engineer 1481,88-1280,Operations,92,46,23,32,179,Transforming,Description for job 1481,Senior Role
1482,Data Scientist 1482,10-8550,Marketing,85,39,40,16,163,Transforming,Description for job 1482,Management
1483,Nurse 1483,81-8211,Marketing,92,27,12,14,52,Declining,Description for job 1483,Management
1484,Truck Driver 1484,38-7629,Marketing,81,22,34,27,115,Emerging,Description for job 1484,Specialist
1485,Nurse 1485,51-4592,HR,22,3,27,11,156,Declining,Description for job 1485,Senior Role
1486,Sales Director 1486,77-6716,Sales,81,7,49,1,119,Stable,Description for job 1486,Specialist
1487,AI Specialist 1487,55-7156,Marketing,15,9,46,4,42,Stable,Description for job 1487,Management
1488,Sales Director 1488,42-2396,Marketing,77,7,49,24,132,Emerging,Description for job 1488,Management
1489,Sales Director 1489,87-4376,Marketing,15,21,41,41,82,Emerging,Description for job 1489,Management
1490,Software Engineer 1490,88-2793,Marketing,12,46,41,22,17,Transforming,Description for job 1490,Specialist
1491,Software Engineer 1491,94-6298,Operations,60,11,17,47,105,Emerging,Description for job 1491,Management
1492,Nurse 1492,44-4368,Finance,70,36,31,35,79,Stable,Description for job 1492,Senior Role
1493,Machine Learning Engineer 1493,49-6795,Technology,78,50,36,45,89,Emerging,Description for job 1493,Specialist
1494,Financial Analyst 1494,62-1766,Operations,64,7,36,41,51,Declining,Description for job 1494,Specialist
1495,Nurse 1495,68-3310,Technology,12,1,28,21,23,Stable,Description for job 1495,Senior Role
1496,Data Scientist 1496,87-3256,Finance,28,22,15,31,105,Stable,Description for job 1496,Specialist
1497,AI Specialist 1497,39-9907,Finance,69,12,1,10,122,Stable,Description for job 1497,Senior Role
1498,Software Engineer 1498,78-5542,Technology,71,38,27,33,28,Declining,Description for job 1498,Management
1499,Customer Service Rep 1499,36-3508,Technology,37,40,48,40,17,Emerging,Description for job 1499,Senior Role
1500,Truck Driver 1500,39-1974,Finance,21,20,41,4,68,Stable,Description for job 1500,Management
