CompanyKey,CompanyName,CompanySize,Primary_Industry,Headquarters_LocationKey,Stock_Ticker,Website_URL,AI_Maturity_Level,Annual_Revenue_USD,Employee_Count,Founding_Year,Is_Public
683,Company 683 Inc.,1-50,Transportation,221,HAB,http://www.company683.com,Leader,31611503021,10205,1951,True
684,Company 684 Inc.,1-50,Manufacturing,790,IAB,http://www.company684.com,Exploiter,44961483038,67434,1960,False
685,Company 685 Inc.,"10,001+",Education,758,JAB,http://www.company685.com,Explorer,43605499407,166260,1972,True
686,Company 686 Inc.,"10,001+",Media,91,KAB,http://www.company686.com,Leader,59403885278,7678,1964,False
687,Company 687 Inc.,1-50,Finance,226,LAB,http://www.company687.com,Explorer,10380364056,75889,1957,True
688,Company 688 Inc.,501-1000,Manufacturing,266,MAB,http://www.company688.com,Leader,96273758655,1669,2017,False
689,Company 689 Inc.,201-500,Transportation,8,NAB,http://www.company689.com,Explorer,77881089904,962,1994,True
690,Company 690 Inc.,1001-5000,Retail,794,OAB,http://www.company690.com,Explorer,6073525925,163570,1955,True
691,Company 691 Inc.,201-500,Healthcare,916,PAB,http://www.company691.com,Explorer,30804632203,132709,2015,True
692,Company 692 Inc.,1001-5000,Technology,100,QAB,http://www.company692.com,Leader,15835490036,66687,1988,False
693,Company 693 Inc.,"10,001+",Transportation,491,RAB,http://www.company693.com,Leader,26933537432,84370,1997,False
694,Company 694 Inc.,"5001-10,000",Finance,251,SAB,http://www.company694.com,Leader,86669519218,73293,1962,False
695,Company 695 Inc.,1-50,Media,600,TAB,http://www.company695.com,Exploiter,30140897457,32180,1955,False
696,Company 696 Inc.,51-200,Transportation,446,UAB,http://www.company696.com,Explorer,69505523617,5250,1984,True
697,Company 697 Inc.,1-50,Transportation,445,VAB,http://www.company697.com,Exploiter,52086859228,157050,1962,False
698,Company 698 Inc.,501-1000,Finance,668,WAB,http://www.company698.com,Exploiter,1547373836,30477,1973,True
699,Company 699 Inc.,1-50,Media,214,XAB,http://www.company699.com,Exploiter,99536004765,43530,2016,False
700,Company 700 Inc.,"10,001+",Retail,280,YAB,http://www.company700.com,Leader,40308331599,174536,1971,True
701,Company 701 Inc.,"10,001+",Healthcare,573,ZAB,http://www.company701.com,Leader,6817642744,145735,1954,False
702,Company 702 Inc.,"5001-10,000",Technology,440,ABB,http://www.company702.com,Explorer,9466982331,14416,2011,False
703,Company 703 Inc.,"10,001+",Media,347,BBB,http://www.company703.com,Leader,84713183015,91277,1951,True
704,Company 704 Inc.,1001-5000,Retail,72,CBB,http://www.company704.com,Explorer,56226347068,65963,1959,False
705,Company 705 Inc.,201-500,Finance,665,DBB,http://www.company705.com,Exploiter,94829368572,22977,1970,False
706,Company 706 Inc.,201-500,Technology,871,EBB,http://www.company706.com,Explorer,67337378102,90341,2012,False
707,Company 707 Inc.,1001-5000,Healthcare,300,FBB,http://www.company707.com,Exploiter,76219811067,130273,1964,True
708,Company 708 Inc.,1-50,Transportation,453,GBB,http://www.company708.com,Exploiter,83667185844,197276,2005,False
709,Company 709 Inc.,"10,001+",Healthcare,21,HBB,http://www.company709.com,Explorer,33916109803,135386,2017,False
710,Company 710 Inc.,"10,001+",Healthcare,239,IBB,http://www.company710.com,Exploiter,34569259359,61586,1962,True
711,Company 711 Inc.,201-500,Healthcare,37,JBB,http://www.company711.com,Explorer,75162995566,83028,1992,True
712,Company 712 Inc.,"5001-10,000",Education,284,KBB,http://www.company712.com,Exploiter,25645336321,1874,2008,True
713,Company 713 Inc.,51-200,Finance,632,LBB,http://www.company713.com,Exploiter,52302930659,169289,1972,False
714,Company 714 Inc.,501-1000,Healthcare,662,MBB,http://www.company714.com,Explorer,67571155462,73432,2006,False
715,Company 715 Inc.,1001-5000,Finance,192,NBB,http://www.company715.com,Leader,96206591581,82293,1987,False
716,Company 716 Inc.,1-50,Manufacturing,723,OBB,http://www.company716.com,Explorer,39241394230,188838,1986,True
717,Company 717 Inc.,1-50,Manufacturing,975,PBB,http://www.company717.com,Exploiter,40512005764,120550,1998,False
718,Company 718 Inc.,1001-5000,Retail,247,QBB,http://www.company718.com,Explorer,53795687234,185421,1990,True
719,Company 719 Inc.,1001-5000,Media,638,RBB,http://www.company719.com,Exploiter,72679699684,59133,1969,False
720,Company 720 Inc.,51-200,Technology,572,SBB,http://www.company720.com,Exploiter,44810251568,150849,1965,False
721,Company 721 Inc.,1001-5000,Education,360,TBB,http://www.company721.com,Exploiter,65501575354,148535,1993,False
722,Company 722 Inc.,"5001-10,000",Media,929,UBB,http://www.company722.com,Leader,37778614614,183279,1984,False
723,Company 723 Inc.,1001-5000,Healthcare,785,VBB,http://www.company723.com,Exploiter,58745985857,133451,2000,False
724,Company 724 Inc.,201-500,Media,349,WBB,http://www.company724.com,Explorer,32809167219,127043,2000,False
725,Company 725 Inc.,201-500,Technology,66,XBB,http://www.company725.com,Explorer,8962139328,63982,2015,False
726,Company 726 Inc.,"10,001+",Finance,391,YBB,http://www.company726.com,Exploiter,90213513724,48631,1989,True
727,Company 727 Inc.,501-1000,Education,101,ZBB,http://www.company727.com,Leader,25370501669,86618,2002,True
728,Company 728 Inc.,201-500,Transportation,324,ACB,http://www.company728.com,Leader,97452382918,182689,1998,True
729,Company 729 Inc.,1001-5000,Manufacturing,746,BCB,http://www.company729.com,Leader,39818739443,158461,1988,False
730,Company 730 Inc.,1001-5000,Finance,654,CCB,http://www.company730.com,Explorer,1563229006,177631,2013,False
731,Company 731 Inc.,501-1000,Education,994,DCB,http://www.company731.com,Leader,8433293651,195821,1966,True
732,Company 732 Inc.,201-500,Finance,426,ECB,http://www.company732.com,Explorer,52883915973,186713,1974,True
733,Company 733 Inc.,51-200,Manufacturing,327,FCB,http://www.company733.com,Exploiter,44818255257,139652,1985,False
734,Company 734 Inc.,51-200,Technology,419,GCB,http://www.company734.com,Explorer,39268970099,187617,2017,True
735,Company 735 Inc.,"10,001+",Retail,401,HCB,http://www.company735.com,Explorer,89068973460,84679,1955,False
736,Company 736 Inc.,1-50,Manufacturing,642,ICB,http://www.company736.com,Explorer,47013368813,179031,1953,False
737,Company 737 Inc.,201-500,Finance,288,JCB,http://www.company737.com,Explorer,83659660335,87604,1996,True
738,Company 738 Inc.,201-500,Healthcare,506,KCB,http://www.company738.com,Explorer,39211555258,54941,1975,False
739,Company 739 Inc.,51-200,Education,502,LCB,http://www.company739.com,Exploiter,17740119248,76362,2010,False
740,Company 740 Inc.,"10,001+",Transportation,388,MCB,http://www.company740.com,Explorer,50269054683,180332,1984,True
741,Company 741 Inc.,201-500,Education,396,NCB,http://www.company741.com,Exploiter,41250391026,163046,1994,False
742,Company 742 Inc.,51-200,Transportation,484,OCB,http://www.company742.com,Exploiter,93629066694,40140,1984,False
743,Company 743 Inc.,1001-5000,Technology,953,PCB,http://www.company743.com,Exploiter,11658839381,26927,1974,False
744,Company 744 Inc.,501-1000,Healthcare,955,QCB,http://www.company744.com,Exploiter,86295646872,149010,2001,True
745,Company 745 Inc.,51-200,Transportation,267,RCB,http://www.company745.com,Leader,55883965338,150850,2002,True
746,Company 746 Inc.,"10,001+",Finance,236,SCB,http://www.company746.com,Exploiter,47731749441,191615,2010,False
747,Company 747 Inc.,201-500,Retail,960,TCB,http://www.company747.com,Explorer,66005444600,127034,1987,False
748,Company 748 Inc.,"5001-10,000",Transportation,564,UCB,http://www.company748.com,Leader,76983930988,103806,1986,True
749,Company 749 Inc.,"5001-10,000",Manufacturing,139,VCB,http://www.company749.com,Exploiter,37046315236,124980,1974,False
750,Company 750 Inc.,501-1000,Healthcare,586,WCB,http://www.company750.com,Leader,1108685913,18188,1990,False
751,Company 751 Inc.,51-200,Technology,777,XCB,http://www.company751.com,Leader,22297597189,169250,1997,False
752,Company 752 Inc.,1-50,Finance,913,YCB,http://www.company752.com,Explorer,52048038386,50718,1951,False
753,Company 753 Inc.,"10,001+",Transportation,847,ZCB,http://www.company753.com,Explorer,18348336398,182833,1951,False
754,Company 754 Inc.,201-500,Technology,628,ADB,http://www.company754.com,Leader,4861532771,172425,2013,True
755,Company 755 Inc.,"10,001+",Education,59,BDB,http://www.company755.com,Leader,9403149210,47012,1953,False
756,Company 756 Inc.,201-500,Finance,55,CDB,http://www.company756.com,Exploiter,86799794425,40079,1967,False
757,Company 757 Inc.,1-50,Finance,77,DDB,http://www.company757.com,Explorer,91509427882,26750,1986,True
758,Company 758 Inc.,1-50,Retail,345,EDB,http://www.company758.com,Exploiter,55496146230,57121,1992,False
759,Company 759 Inc.,1-50,Retail,352,FDB,http://www.company759.com,Explorer,25166571448,184632,1970,False
760,Company 760 Inc.,1001-5000,Education,226,GDB,http://www.company760.com,Explorer,63002874229,70521,1991,True
761,Company 761 Inc.,201-500,Education,569,HDB,http://www.company761.com,Leader,48982136537,15907,2014,False
762,Company 762 Inc.,201-500,Healthcare,95,IDB,http://www.company762.com,Explorer,64440946434,144810,2003,False
763,Company 763 Inc.,"10,001+",Transportation,707,JDB,http://www.company763.com,Exploiter,87639590998,6328,1997,False
764,Company 764 Inc.,"5001-10,000",Technology,804,KDB,http://www.company764.com,Leader,68586190842,177873,1975,True
765,Company 765 Inc.,501-1000,Healthcare,618,LDB,http://www.company765.com,Leader,13621238525,190883,1962,False
766,Company 766 Inc.,"10,001+",Healthcare,662,MDB,http://www.company766.com,Leader,39886947238,192771,1959,False
767,Company 767 Inc.,"5001-10,000",Healthcare,99,NDB,http://www.company767.com,Explorer,76195404498,56910,1982,False
768,Company 768 Inc.,201-500,Finance,268,ODB,http://www.company768.com,Leader,32018705271,47245,1987,True
769,Company 769 Inc.,"5001-10,000",Education,398,PDB,http://www.company769.com,Exploiter,22326901208,17264,1958,False
770,Company 770 Inc.,51-200,Retail,677,QDB,http://www.company770.com,Explorer,37294120864,43852,1983,False
771,Company 771 Inc.,"10,001+",Education,497,RDB,http://www.company771.com,Leader,53033324168,41715,1980,True
772,Company 772 Inc.,"10,001+",Media,150,SDB,http://www.company772.com,Leader,87428732408,14091,1999,False
773,Company 773 Inc.,"10,001+",Transportation,851,TDB,http://www.company773.com,Exploiter,78171828222,41123,1969,True
774,Company 774 Inc.,1001-5000,Technology,14,UDB,http://www.company774.com,Explorer,40881018632,54607,2015,True
775,Company 775 Inc.,201-500,Retail,52,VDB,http://www.company775.com,Exploiter,78172552581,18559,2000,True
776,Company 776 Inc.,"10,001+",Technology,653,WDB,http://www.company776.com,Explorer,63179033907,64216,1995,True
777,Company 777 Inc.,"10,001+",Technology,355,XDB,http://www.company777.com,Leader,27545566213,35917,1983,True
778,Company 778 Inc.,501-1000,Media,520,YDB,http://www.company778.com,Exploiter,95114276873,172650,2014,False
779,Company 779 Inc.,"10,001+",Finance,144,ZDB,http://www.company779.com,Leader,32103862138,56349,1957,False
780,Company 780 Inc.,"5001-10,000",Education,862,AEB,http://www.company780.com,Leader,66699059033,59434,2014,False
781,Company 781 Inc.,"10,001+",Manufacturing,661,BEB,http://www.company781.com,Leader,31760116360,31787,1960,False
782,Company 782 Inc.,1-50,Education,310,CEB,http://www.company782.com,Exploiter,72909347331,184190,1962,False
783,Company 783 Inc.,1001-5000,Manufacturing,470,DEB,http://www.company783.com,Exploiter,51948403827,103846,1960,True
784,Company 784 Inc.,501-1000,Retail,783,EEB,http://www.company784.com,Exploiter,9398269512,133859,1985,True
785,Company 785 Inc.,1-50,Education,398,FEB,http://www.company785.com,Exploiter,53761066120,90055,1986,True
786,Company 786 Inc.,1001-5000,Finance,233,GEB,http://www.company786.com,Leader,95519023974,147604,1995,False
787,Company 787 Inc.,1-50,Education,461,HEB,http://www.company787.com,Exploiter,56281953887,187583,2005,False
788,Company 788 Inc.,"10,001+",Education,774,IEB,http://www.company788.com,Exploiter,61929325866,183865,2002,False
789,Company 789 Inc.,201-500,Transportation,321,JEB,http://www.company789.com,Explorer,73960564061,198298,1988,True
790,Company 790 Inc.,51-200,Manufacturing,863,KEB,http://www.company790.com,Leader,74890403483,156778,1973,False
791,Company 791 Inc.,201-500,Education,101,LEB,http://www.company791.com,Explorer,93481922553,174360,1996,True
792,Company 792 Inc.,501-1000,Finance,345,MEB,http://www.company792.com,Leader,49384860099,189190,2010,False
793,Company 793 Inc.,501-1000,Transportation,127,NEB,http://www.company793.com,Leader,60352815930,66536,1967,True
794,Company 794 Inc.,51-200,Transportation,591,OEB,http://www.company794.com,Explorer,43379994346,22056,1962,False
795,Company 795 Inc.,"5001-10,000",Education,95,PEB,http://www.company795.com,Explorer,97291808771,39588,1997,False
796,Company 796 Inc.,501-1000,Education,256,QEB,http://www.company796.com,Exploiter,55932361703,17671,1983,False
797,Company 797 Inc.,51-200,Retail,904,REB,http://www.company797.com,Explorer,95392482122,91492,2014,False
798,Company 798 Inc.,501-1000,Retail,271,SEB,http://www.company798.com,Explorer,86398699030,176704,1974,True
799,Company 799 Inc.,"5001-10,000",Transportation,170,TEB,http://www.company799.com,Leader,27658811042,940,1956,True
800,Company 800 Inc.,1-50,Education,790,UEB,http://www.company800.com,Explorer,75284635918,38937,1959,True
801,Company 801 Inc.,1-50,Media,334,VEB,http://www.company801.com,Explorer,76015010096,66943,1954,False
802,Company 802 Inc.,501-1000,Manufacturing,286,WEB,http://www.company802.com,Leader,88162382303,150108,1978,True
803,Company 803 Inc.,"10,001+",Media,625,XEB,http://www.company803.com,Explorer,19681465340,158996,2013,True
804,Company 804 Inc.,1001-5000,Education,611,YEB,http://www.company804.com,Explorer,16337372985,15001,1985,True
805,Company 805 Inc.,51-200,Media,805,ZEB,http://www.company805.com,Leader,74917103120,169212,1976,True
806,Company 806 Inc.,1-50,Media,109,AFB,http://www.company806.com,Exploiter,32913430599,166628,1960,True
807,Company 807 Inc.,201-500,Retail,60,BFB,http://www.company807.com,Explorer,80798586700,46609,1987,True
808,Company 808 Inc.,"10,001+",Technology,73,CFB,http://www.company808.com,Explorer,8744192797,67758,1985,True
809,Company 809 Inc.,1001-5000,Finance,249,DFB,http://www.company809.com,Leader,4797226128,101088,2012,False
810,Company 810 Inc.,501-1000,Transportation,470,EFB,http://www.company810.com,Explorer,37210642814,131368,2006,False
811,Company 811 Inc.,1001-5000,Manufacturing,992,FFB,http://www.company811.com,Leader,65603544248,62007,2007,False
812,Company 812 Inc.,1001-5000,Manufacturing,729,GFB,http://www.company812.com,Exploiter,42975514429,37598,1958,True
813,Company 813 Inc.,1001-5000,Manufacturing,938,HFB,http://www.company813.com,Explorer,32436219587,65593,2000,False
814,Company 814 Inc.,51-200,Transportation,86,IFB,http://www.company814.com,Explorer,24761896328,97609,2002,True
815,Company 815 Inc.,501-1000,Healthcare,427,JFB,http://www.company815.com,Explorer,94075922413,119175,1983,True
816,Company 816 Inc.,"5001-10,000",Transportation,972,KFB,http://www.company816.com,Explorer,9042033388,147757,1978,False
817,Company 817 Inc.,1-50,Technology,681,LFB,http://www.company817.com,Leader,42479572689,9777,1959,False
818,Company 818 Inc.,"5001-10,000",Retail,10,MFB,http://www.company818.com,Explorer,96705130601,8918,1967,True
819,Company 819 Inc.,501-1000,Finance,485,NFB,http://www.company819.com,Leader,80009310354,61167,1973,False
820,Company 820 Inc.,1-50,Manufacturing,705,OFB,http://www.company820.com,Exploiter,84463333480,126560,1994,False
821,Company 821 Inc.,501-1000,Healthcare,256,PFB,http://www.company821.com,Exploiter,18116979647,191557,1976,False
822,Company 822 Inc.,1-50,Finance,507,QFB,http://www.company822.com,Explorer,52120304394,45128,1979,False
823,Company 823 Inc.,201-500,Media,493,RFB,http://www.company823.com,Leader,73258917946,186301,2002,True
824,Company 824 Inc.,"10,001+",Healthcare,869,SFB,http://www.company824.com,Explorer,13306509824,38178,2006,True
825,Company 825 Inc.,501-1000,Education,607,TFB,http://www.company825.com,Leader,8156065597,84839,1985,True
826,Company 826 Inc.,1001-5000,Education,574,UFB,http://www.company826.com,Leader,14905457450,52955,2004,False
827,Company 827 Inc.,201-500,Technology,89,VFB,http://www.company827.com,Leader,33086499649,11129,1979,False
828,Company 828 Inc.,1001-5000,Finance,459,WFB,http://www.company828.com,Exploiter,339311861,191613,1968,True
829,Company 829 Inc.,1001-5000,Manufacturing,745,XFB,http://www.company829.com,Explorer,49835335011,66749,1990,False
830,Company 830 Inc.,201-500,Transportation,534,YFB,http://www.company830.com,Exploiter,55530576521,12175,1951,True
831,Company 831 Inc.,1-50,Manufacturing,806,ZFB,http://www.company831.com,Explorer,49735136305,152954,1996,True
832,Company 832 Inc.,501-1000,Education,93,AGB,http://www.company832.com,Exploiter,94038494271,154061,2008,False
